AC	CNL	DEN	GR	PE	RLLD	code	ÑµÁ·²âÊÔ·ÖÇø
170.70000	2.58000	2.92000	30.26000	4.42000	4.16873	6	1
170.79000	3.04000	2.92000	32.92000	4.37000	4.03614	6	2
160.48000	2.56000	2.91000	29.08000	4.38000	3.93886	6	0
169.29000	1.91000	2.92000	22.43000	4.54000	4.40810	6	1
159.74000	2.37000	2.91000	29.21000	4.42000	4.05095	6	2
156.47000	3.17000	2.93000	15.20000	4.77000	4.15055	6	0
171.28000	2.29000	2.95000	21.13000	4.44000	3.32937	6	1
156.89000	3.18000	2.94000	15.18000	4.78000	4.15073	6	2
153.04000	2.96000	2.93000	27.63000	4.51000	3.98739	6	0
170.12000	1.99000	2.95000	19.08000	4.44000	3.55066	6	1
155.45000	3.14000	2.92000	15.67000	4.75000	4.15011	6	2
168.56000	1.68000	2.92000	19.51000	4.60000	4.47900	6	0
158.58000	2.52000	2.94000	29.10000	4.47000	4.51606	6	1
165.10000	2.24000	2.94000	13.55000	4.86000	3.45461	6	2
173.32000	3.24000	2.94000	26.02000	4.40000	2.98792	6	0
167.43000	3.30000	2.94000	13.91000	4.94000	3.23484	6	1
168.65000	2.38000	2.95000	17.32000	4.47000	4.13468	6	2
154.90000	3.14000	2.92000	15.94000	4.73000	4.14985	6	0
169.76000	4.34000	2.91000	35.92000	4.25000	3.52349	6	1
165.09000	1.32000	2.93000	30.19000	4.72000	4.62634	6	2
157.73000	3.19000	2.95000	16.09000	4.80000	4.15108	6	0
164.70000	1.98000	2.94000	13.24000	4.86000	3.50376	6	1
164.83000	4.18000	2.91000	31.81000	4.25000	3.52908	6	2
162.87000	2.05000	2.95000	29.74000	4.61000	4.62680	6	0
153.39000	3.14000	2.92000	16.90000	4.66000	4.14926	6	1
172.04000	3.42000	2.91000	22.35000	4.95000	3.04864	6	2
158.23000	2.13000	2.91000	29.34000	4.47000	4.22833	6	0
173.97000	3.69000	2.94000	28.44000	4.35000	2.83872	6	1
159.84000	1.10000	2.92000	23.05000	4.39000	4.09402	6	2
158.27000	2.27000	2.94000	29.76000	4.41000	4.55997	6	0
164.96000	1.03000	2.92000	29.93000	4.69000	4.62475	6	1
152.25000	3.18000	2.93000	17.92000	4.47000	4.14883	6	2
157.88000	2.11000	2.90000	29.22000	4.46000	4.20136	6	0
159.58000	1.13000	2.93000	23.49000	4.36000	4.05746	6	1
167.72000	1.94000	2.95000	14.80000	4.44000	4.13265	6	2
164.37000	1.59000	2.94000	12.32000	4.90000	3.57806	6	0
162.57000	2.32000	2.90000	28.77000	4.31000	3.96457	6	1
152.05000	2.61000	2.91000	28.82000	4.44000	3.93287	6	2
166.83000	1.40000	2.93000	14.40000	4.72000	4.58859	6	0
160.99000	0.99000	2.92000	20.53000	4.42000	4.28722	6	1
155.46000	3.09000	2.93000	15.52000	4.35000	4.15302	6	2
162.05000	2.00000	2.91000	26.37000	4.31000	4.08759	6	0
155.82000	3.07000	2.92000	15.73000	4.36000	4.15321	6	1
153.22000	1.69000	2.94000	16.52000	4.54000	3.91524	6	2
164.59000	1.52000	2.94000	12.25000	4.93000	3.57606	6	0
166.50000	1.75000	2.92000	13.07000	4.79000	4.57805	6	1
161.22000	2.09000	2.96000	15.19000	4.44000	4.16845	6	2
161.51000	1.58000	2.92000	22.56000	4.33000	4.34004	6	0
166.55000	1.97000	2.91000	12.97000	4.81000	4.56131	6	1
152.23000	2.50000	2.91000	29.28000	4.43000	3.86135	6	2
170.87000	4.66000	2.93000	14.13000	5.01000	2.89988	6	0
167.52000	1.46000	2.95000	14.26000	4.41000	3.95348	6	1
171.17000	2.25000	2.91000	25.57000	4.28000	4.22925	6	2
156.89000	2.12000	2.90000	29.11000	4.43000	4.00742	6	0
155.14000	2.01000	2.93000	15.74000	4.73000	4.52217	6	1
151.91000	3.20000	2.93000	17.91000	4.39000	4.14866	6	2
154.02000	2.35000	2.90000	29.41000	4.42000	3.68706	6	0
171.25000	2.30000	2.91000	23.06000	4.32000	4.33372	6	1
164.04000	3.35000	2.89000	35.80000	4.29000	3.47562	6	2
161.14000	1.46000	2.92000	20.90000	4.34000	4.42904	6	0
162.93000	3.25000	2.89000	39.52000	4.38000	3.52877	6	1
155.26000	2.57000	2.92000	22.83000	4.29000	4.18834	6	2
154.89000	2.28000	2.90000	29.39000	4.42000	3.68896	6	0
162.19000	1.48000	2.95000	25.02000	4.26000	3.56430	6	1
170.16000	3.33000	2.91000	44.17000	4.31000	2.96575	6	2
158.86000	3.26000	2.89000	44.11000	4.57000	3.60900	6	0
161.24000	1.01000	2.93000	18.48000	4.39000	4.43325	6	1
158.27000	3.14000	2.96000	17.36000	4.86000	4.15126	6	2
159.29000	1.15000	2.93000	23.65000	4.28000	4.05403	6	0
162.11000	2.15000	2.94000	29.02000	4.18000	3.33470	6	1
167.68000	1.62000	2.95000	12.98000	4.41000	4.44439	6	2
166.21000	3.09000	2.91000	43.84000	4.21000	3.20214	6	0
165.81000	1.46000	2.93000	13.08000	5.00000	3.51736	6	1
173.07000	3.49000	2.91000	23.08000	5.02000	2.88621	6	2
151.09000	3.35000	2.93000	43.69000	4.35000	3.60415	6	0
159.59000	3.10000	2.96000	14.22000	4.92000	4.15265	6	1
159.45000	3.10000	2.96000	14.06000	4.95000	4.15260	6	2
159.09000	1.41000	2.93000	18.83000	4.34000	4.43362	6	0
160.98000	1.06000	2.93000	18.03000	4.37000	4.46602	6	1
168.30000	1.78000	2.93000	16.16000	5.05000	3.33084	6	2
156.66000	1.03000	2.94000	17.08000	4.88000	4.01743	6	0
154.56000	3.16000	2.95000	15.60000	4.35000	4.15231	6	1
157.79000	3.23000	2.88000	32.91000	4.48000	3.85499	6	2
172.57000	3.38000	2.90000	44.16000	4.37000	2.89250	6	0
166.55000	2.53000	2.90000	12.97000	4.82000	4.56129	6	1
169.36000	1.97000	2.93000	17.65000	5.07000	3.24273	6	2
162.55000	4.14000	2.94000	30.23000	4.15000	4.46523	6	0
160.22000	2.37000	2.95000	16.68000	4.28000	4.16820	6	1
169.78000	2.70000	2.90000	19.07000	4.37000	4.46974	6	2
159.27000	1.46000	2.93000	17.40000	4.36000	4.59863	6	0
172.13000	5.15000	2.92000	14.25000	5.02000	2.73211	6	1
159.32000	1.13000	2.93000	22.87000	4.25000	4.11839	6	2
165.01000	5.18000	2.94000	34.36000	4.11000	4.40469	6	0
156.54000	5.06000	2.92000	28.93000	4.14000	3.21127	6	1
158.43000	3.11000	2.97000	17.66000	4.90000	4.15133	6	2
161.89000	2.41000	2.94000	30.18000	4.13000	3.27865	6	0
156.80000	1.74000	2.91000	18.08000	4.65000	4.71371	6	1
155.35000	1.89000	2.91000	18.83000	4.64000	4.71818	6	2
160.14000	1.34000	2.96000	12.03000	4.69000	4.50399	6	0
166.97000	2.78000	2.89000	13.90000	4.82000	4.48980	6	1
163.74000	2.65000	2.92000	10.90000	4.26000	4.55359	6	2
156.70000	5.01000	2.92000	31.31000	4.14000	3.07521	6	0
159.36000	3.14000	2.95000	13.97000	5.03000	4.15248	6	1
162.02000	0.93000	2.96000	22.12000	4.29000	3.81063	6	2
156.47000	3.04000	2.90000	16.08000	4.36000	4.15309	6	0
159.42000	1.59000	2.90000	17.67000	4.59000	4.66100	6	1
180.79000	7.16000	2.93000	53.18000	4.66000	3.52516	6	2
156.75000	4.88000	2.93000	31.39000	4.11000	3.15634	6	0
160.79000	1.59000	2.96000	14.51000	4.86000	4.32517	6	1
160.42000	3.12000	2.97000	15.01000	4.89000	4.15271	6	2
164.53000	0.85000	2.97000	19.70000	4.52000	4.34350	6	0
168.70000	2.98000	2.89000	18.29000	4.38000	4.48684	6	1
160.38000	0.75000	2.93000	10.28000	4.48000	4.61519	6	2
157.94000	0.79000	2.94000	16.85000	4.96000	4.08608	6	0
171.68000	2.47000	2.92000	21.15000	5.11000	3.01052	6	1
154.39000	3.21000	2.97000	16.52000	4.43000	4.15178	6	2
159.84000	1.18000	2.96000	11.61000	4.59000	4.54399	6	0
163.45000	2.03000	2.94000	8.63000	4.32000	4.61133	6	1
159.39000	3.14000	2.96000	14.38000	5.05000	4.15244	6	2
161.11000	1.67000	2.96000	16.10000	4.92000	4.23928	6	0
162.00000	0.76000	2.96000	21.45000	4.31000	3.87996	6	1
172.46000	3.77000	2.92000	12.36000	4.17000	4.33824	6	2
162.22000	0.89000	2.94000	9.30000	4.44000	4.62064	6	0
164.46000	1.46000	2.97000	12.70000	4.87000	4.09151	6	1
159.76000	5.55000	2.87000	27.97000	4.65000	3.88033	6	2
164.01000	0.83000	2.97000	22.02000	4.51000	4.27625	6	0
166.71000	0.12000	2.94000	10.99000	4.54000	4.58144	6	1
158.65000	2.12000	2.96000	29.29000	4.30000	4.62277	6	2
154.63000	3.22000	2.97000	16.69000	4.49000	4.15176	6	0
157.66000	0.80000	2.91000	13.35000	4.46000	4.57577	6	1
172.59000	2.74000	2.92000	22.56000	5.12000	2.91585	6	2
170.66000	1.59000	2.98000	20.90000	4.76000	3.39189	6	0
163.20000	1.82000	2.95000	8.36000	4.34000	4.61769	6	1
159.81000	1.68000	2.89000	18.29000	4.51000	4.59764	6	2
161.15000	0.74000	2.96000	19.94000	4.44000	4.34525	6	0
154.32000	3.23000	2.90000	25.38000	4.23000	3.94516	6	1
157.32000	0.89000	2.91000	15.27000	4.43000	4.53044	6	2
156.37000	1.85000	2.93000	16.73000	4.28000	4.63036	6	0
150.09000	3.36000	2.93000	43.56000	4.23000	3.60363	6	1
160.44000	1.87000	2.93000	20.33000	5.13000	4.38319	6	2
162.69000	1.25000	2.95000	8.86000	4.38000	4.62045	6	0
174.45000	6.15000	2.91000	14.44000	4.98000	2.49780	6	1
173.78000	4.65000	2.94000	35.03000	4.08000	3.19398	6	2
163.61000	0.45000	2.89000	28.78000	4.55000	4.61962	6	0
170.52000	1.48000	2.98000	19.50000	4.55000	3.51188	6	1
162.77000	1.41000	2.95000	8.68000	4.36000	4.62018	6	2
158.81000	3.07000	2.97000	17.77000	4.99000	4.15164	6	0
162.07000	2.90000	2.89000	12.06000	4.49000	4.58725	6	1
161.58000	0.49000	2.97000	16.67000	4.55000	4.42502	6	2
158.73000	3.09000	2.95000	21.88000	4.09000	4.02470	6	0
161.54000	0.77000	2.95000	15.83000	4.31000	4.30982	6	1
155.49000	3.22000	2.98000	16.74000	4.64000	4.15192	6	2
162.43000	0.65000	2.92000	17.11000	4.25000	4.43382	6	0
165.65000	2.32000	2.89000	29.34000	5.07000	3.46122	6	1
162.15000	0.61000	2.97000	20.84000	4.34000	4.01219	6	2
162.76000	0.97000	2.97000	15.06000	4.42000	4.04774	6	0
171.17000	4.34000	2.90000	15.35000	5.12000	3.74281	6	1
174.82000	7.96000	2.94000	41.67000	4.24000	2.80117	6	2
167.88000	0.04000	2.95000	9.56000	4.64000	4.60770	6	0
167.92000	1.18000	2.98000	17.98000	4.66000	3.60382	6	1
163.58000	1.04000	2.98000	25.83000	4.42000	4.06911	6	2
173.93000	5.90000	2.90000	15.41000	5.04000	3.13887	6	0
170.43000	1.58000	2.98000	20.47000	4.86000	3.38912	6	1
161.20000	0.86000	2.95000	15.08000	4.26000	4.32561	6	2
165.19000	1.36000	2.98000	22.25000	4.91000	3.71692	6	0
168.74000	1.21000	2.98000	17.33000	4.59000	3.60452	6	1
162.17000	0.58000	2.97000	18.36000	4.39000	4.22481	6	2
151.25000	3.23000	2.95000	17.23000	4.22000	4.14826	6	0
174.81000	6.40000	2.90000	15.36000	5.01000	2.97645	6	1
156.19000	3.20000	2.98000	16.71000	4.72000	4.15217	6	2
164.53000	2.14000	2.89000	28.74000	5.14000	3.57388	6	0
162.20000	0.57000	2.97000	20.41000	4.36000	4.07155	6	1
174.26000	3.39000	2.92000	24.91000	5.12000	2.65509	6	2
154.30000	2.83000	2.93000	20.21000	4.13000	4.26678	6	0
150.79000	2.65000	2.90000	23.39000	4.39000	4.63570	6	1
166.10000	1.24000	2.98000	21.38000	4.84000	3.57114	6	2
158.98000	3.07000	2.97000	17.60000	5.03000	4.15180	6	0
163.30000	2.63000	2.88000	11.12000	4.58000	4.60589	6	1
155.36000	2.02000	2.93000	16.97000	4.23000	4.62461	6	2
163.62000	1.20000	2.98000	25.25000	4.35000	3.96434	6	0
156.65000	1.67000	2.94000	30.82000	4.20000	4.61870	6	1
169.74000	3.61000	2.90000	15.44000	5.16000	3.94342	6	2
162.89000	0.83000	2.98000	14.47000	4.68000	3.96140	6	0
159.68000	1.13000	2.93000	19.97000	4.15000	4.33057	6	1
159.35000	3.12000	2.97000	16.09000	5.09000	4.15223	6	2
154.25000	4.17000	2.88000	26.70000	4.40000	4.43500	6	0
175.33000	6.57000	2.91000	14.58000	4.95000	2.38527	6	1
156.72000	3.05000	2.88000	16.05000	4.35000	4.15296	6	2
162.86000	0.92000	2.97000	14.74000	4.34000	4.14696	6	0
157.94000	1.31000	2.89000	20.54000	4.36000	4.31923	6	1
168.34000	3.23000	2.87000	18.15000	4.75000	3.97518	6	2
169.20000	0.06000	2.95000	8.68000	4.77000	4.61906	6	0
159.46000	2.28000	2.95000	19.66000	4.13000	4.49905	6	1
147.27000	2.98000	2.92000	15.20000	4.28000	4.13644	6	2
160.12000	1.53000	2.96000	27.71000	4.16000	4.09461	6	0
162.18000	-0.09000	2.96000	16.36000	4.75000	4.76980	6	1
146.96000	2.99000	2.91000	16.15000	4.34000	4.13937	6	2
170.32000	-1.95000	2.91000	28.85000	4.47000	3.98040	6	0
150.81000	3.23000	2.95000	16.73000	4.17000	4.14804	6	1
157.22000	2.05000	2.96000	29.33000	4.19000	4.62086	6	2
168.86000	1.40000	2.98000	16.61000	5.00000	3.69985	6	0
161.16000	3.15000	2.98000	15.98000	4.93000	4.15270	6	1
164.51000	0.92000	2.88000	15.97000	4.74000	4.54711	6	2
169.66000	0.10000	2.95000	8.30000	4.82000	4.62155	6	0
162.81000	0.83000	2.97000	8.35000	4.57000	4.48211	6	1
167.90000	1.35000	2.97000	15.02000	5.03000	3.82403	6	2
162.91000	1.03000	2.97000	8.43000	4.49000	4.42335	6	0
147.54000	2.99000	2.93000	14.98000	4.23000	4.14195	6	1
146.82000	3.01000	2.90000	16.39000	4.36000	4.14067	6	2
162.79000	2.00000	2.90000	27.94000	5.24000	3.66218	6	0
165.75000	2.16000	2.88000	9.53000	4.72000	4.61936	6	1
163.23000	1.54000	2.87000	25.34000	4.61000	4.34277	6	2
165.58000	1.87000	2.91000	16.04000	5.20000	4.36395	6	0
174.13000	-0.85000	2.91000	46.27000	4.37000	3.35244	6	1
162.42000	0.37000	2.97000	10.12000	4.71000	4.54775	6	2
162.52000	1.08000	2.93000	16.36000	5.17000	4.55952	6	0
159.95000	0.98000	2.97000	16.12000	4.96000	4.61963	6	1
160.54000	0.93000	2.96000	16.21000	5.03000	4.61544	6	2
160.62000	0.25000	2.96000	14.72000	5.05000	4.32020	6	0
176.37000	7.20000	2.90000	15.09000	4.93000	2.36073	6	1
170.40000	0.26000	2.95000	7.32000	4.92000	4.62205	6	2
168.41000	6.18000	2.86000	28.27000	4.68000	3.08980	6	0
163.62000	1.56000	2.98000	20.93000	4.18000	3.74385	6	1
157.90000	1.39000	2.98000	15.70000	4.63000	4.60993	6	2
161.69000	0.93000	2.94000	16.40000	5.14000	4.59692	6	0
159.71000	1.70000	2.93000	17.79000	5.22000	4.47117	6	1
160.29000	1.15000	2.94000	14.66000	4.09000	4.28736	6	2
158.44000	3.16000	2.99000	16.84000	4.92000	4.15275	6	0
161.86000	0.19000	2.96000	7.37000	4.84000	4.61345	6	1
157.18000	1.61000	2.94000	15.06000	5.16000	4.58925	6	2
170.36000	0.46000	2.94000	6.62000	5.02000	4.62208	6	0
164.60000	0.80000	2.89000	10.70000	4.85000	4.61222	6	1
169.21000	3.31000	2.86000	30.22000	4.84000	2.98791	6	2
166.41000	1.95000	2.88000	9.06000	4.77000	4.62030	6	0
162.03000	0.31000	2.88000	28.01000	4.41000	4.56510	6	1
161.32000	3.16000	2.99000	16.40000	4.96000	4.15271	6	2
170.21000	0.55000	2.93000	6.43000	5.06000	4.62206	6	0
159.37000	0.69000	2.96000	10.71000	4.31000	4.60919	6	1
164.61000	0.81000	2.89000	9.64000	4.88000	4.62077	6	2
163.32000	1.53000	2.98000	13.62000	4.23000	4.08026	6	0
162.39000	0.08000	2.96000	7.02000	4.93000	4.61544	6	1
160.62000	0.50000	2.97000	8.48000	4.45000	4.58823	6	2
163.23000	0.67000	2.97000	13.29000	4.24000	4.34858	6	0
175.16000	-0.38000	2.91000	52.05000	4.35000	3.17116	6	1
162.05000	1.93000	2.90000	27.81000	5.29000	3.67795	6	2
158.02000	1.59000	2.94000	15.64000	5.21000	4.57041	6	0
158.48000	1.55000	2.96000	15.72000	4.10000	4.51556	6	1
163.53000	0.49000	2.97000	12.25000	4.26000	4.43550	6	2
160.91000	3.15000	2.99000	16.98000	5.00000	4.15282	6	0
163.39000	0.43000	2.98000	13.12000	4.86000	4.21591	6	1
160.49000	3.14000	2.99000	17.09000	5.00000	4.15286	6	2
165.28000	0.94000	2.88000	8.94000	4.91000	4.62126	6	0
164.42000	-0.05000	2.97000	9.08000	4.46000	4.57948	6	1
155.70000	1.75000	2.95000	29.80000	4.07000	4.61856	6	2
149.34000	3.25000	2.94000	15.14000	4.07000	4.14744	6	0
169.53000	0.81000	2.91000	6.04000	5.10000	4.62170	6	1
165.77000	1.03000	2.88000	8.76000	4.91000	4.62135	6	2
155.43000	1.65000	2.95000	30.10000	4.06000	4.61816	6	0
167.13000	1.41000	2.88000	8.52000	4.87000	4.62119	6	1
161.86000	0.02000	2.96000	13.42000	5.09000	4.40485	6	2
146.44000	3.07000	2.88000	16.24000	4.40000	4.14355	6	0
168.86000	-2.52000	2.91000	18.67000	4.55000	4.49656	6	1
160.99000	9.65000	2.90000	20.92000	4.47000	2.10123	6	2
148.70000	2.98000	2.95000	14.87000	4.09000	4.19857	6	0
176.22000	7.83000	2.89000	39.91000	4.30000	2.21651	6	1
155.05000	2.05000	2.98000	15.15000	4.29000	4.55664	6	2
146.44000	3.13000	2.89000	14.01000	4.27000	4.14699	6	0
180.14000	2.77000	2.87000	43.45000	4.72000	3.31714	6	1
150.19000	9.12000	2.89000	23.86000	4.79000	2.75535	6	2
163.64000	-0.22000	2.95000	6.54000	5.10000	4.61856	6	0
163.58000	0.28000	2.99000	12.61000	4.90000	4.30408	6	1
169.13000	0.99000	2.90000	6.18000	5.12000	4.62004	6	2
146.23000	3.10000	2.88000	14.02000	4.33000	4.14704	6	0
179.19000	2.61000	2.86000	43.53000	4.77000	3.39250	6	1
165.20000	-0.48000	2.98000	6.70000	4.77000	4.61655	6	2
160.07000	0.67000	2.97000	9.13000	4.25000	4.56447	6	0
164.13000	-0.41000	2.94000	6.59000	5.13000	4.61886	6	1
153.99000	2.29000	2.98000	15.04000	4.19000	4.52750	6	2
164.16000	-0.45000	2.94000	6.57000	5.14000	4.61897	6	0
169.05000	-2.69000	2.90000	15.30000	4.59000	4.62049	6	1
176.36000	0.64000	2.90000	62.52000	4.30000	2.94984	6	2
165.43000	-0.58000	2.98000	6.27000	4.85000	4.61985	6	0
175.10000	1.06000	2.89000	63.81000	4.29000	3.02893	6	1
174.06000	2.40000	2.86000	43.86000	4.83000	3.48498	6	2
163.81000	0.00000	2.98000	11.16000	4.96000	4.46589	6	0
169.09000	-2.69000	2.90000	14.81000	4.60000	4.62284	6	1
150.86000	2.81000	2.97000	15.20000	4.06000	4.35038	6	2
151.82000	2.68000	2.97000	15.21000	4.08000	4.41099	6	0
161.53000	3.42000	2.85000	43.14000	4.85000	3.38098	6	1
164.10000	-0.51000	2.95000	6.47000	5.17000	4.61921	6	2
163.88000	-0.12000	2.98000	10.31000	4.99000	4.51864	6	0
171.34000	2.36000	2.85000	43.80000	4.85000	3.51366	6	1
164.06000	-0.49000	2.95000	6.55000	5.16000	4.61898	6	2
163.97000	-0.39000	2.97000	7.70000	5.10000	4.60242	6	0
165.87000	-0.72000	2.98000	5.86000	4.95000	4.62067	6	1
169.02000	-2.64000	2.89000	14.15000	4.61000	4.62556	6	2
166.10000	-0.75000	2.98000	5.97000	4.99000	4.62069	6	0
159.55000	0.21000	2.97000	9.98000	4.11000	4.61637	6	1
170.15000	-3.50000	2.90000	36.28000	4.46000	4.45367	6	2
169.04000	-3.56000	2.90000	24.66000	4.49000	4.59032	6	0
168.78000	-2.48000	2.88000	15.18000	4.53000	4.62438	6	1
169.06000	-3.58000	2.90000	20.64000	4.48000	4.61926	6	2
168.55000	-2.41000	2.88000	15.96000	4.49000	4.62361	6	0
158.48000	11.71000	2.90000	37.85000	4.36000	2.10813	6	1
151.96000	11.04000	2.90000	15.31000	4.24000	2.56463	6	2
159.56000	0.09000	2.97000	9.65000	4.07000	4.61551	6	0
172.15000	-3.45000	2.89000	46.13000	4.44000	4.31458	6	1
157.96000	0.29000	2.97000	9.77000	4.00000	4.56666	6	2
170.75000	12.53000	2.91000	36.67000	4.50000	1.90886	6	0
166.74000	-0.81000	2.98000	6.42000	5.09000	4.62049	6	1
186.00000	8.86000	2.90000	67.14000	4.70000	2.80517	6	2
140.21000	10.03000	2.90000	22.42000	4.41000	2.74824	6	0
170.85000	-3.58000	2.90000	15.48000	4.42000	4.62249	6	1
167.91000	1.77000	2.86000	8.50000	5.11000	4.59873	6	2
164.93000	-0.50000	2.98000	9.30000	5.22000	4.56858	6	0
159.40000	-0.11000	2.97000	8.88000	4.01000	4.61230	6	1
159.00000	-0.09000	2.97000	8.78000	3.99000	4.60487	6	2
142.11000	9.33000	2.87000	13.60000	4.57000	2.90415	6	0
172.19000	-3.46000	2.89000	13.45000	4.36000	4.62504	6	1
172.47000	-3.41000	2.89000	12.79000	4.35000	4.62579	6	2
172.63000	-3.13000	2.89000	11.71000	4.31000	4.62606	6	0
142.82000	9.05000	2.87000	12.26000	4.61000	2.92653	6	1
167.18000	-0.84000	2.98000	6.71000	5.21000	4.62008	6	2
186.68000	8.95000	2.89000	68.86000	4.73000	2.53324	6	0
167.21000	-0.84000	2.99000	6.76000	5.24000	4.62000	6	1
140.02000	10.75000	2.93000	41.07000	4.23000	2.40531	6	2
166.70000	-0.76000	2.99000	7.19000	5.28000	4.61519	6	0
166.69000	2.94000	2.84000	15.20000	5.04000	4.50305	6	1
167.10000	-0.81000	2.99000	6.85000	5.28000	4.61988	6	2
175.80000	13.93000	2.92000	46.51000	4.47000	1.78519	6	0
168.67000	14.20000	2.88000	26.36000	4.60000	1.91761	6	1
147.80000	12.69000	2.89000	49.15000	5.01000	2.41969	6	2
177.69000	-3.21000	2.89000	75.83000	4.35000	3.59987	6	0
169.02000	14.09000	2.88000	25.78000	4.44000	1.90227	6	1
186.47000	8.48000	2.86000	68.16000	4.79000	2.31990	6	2
171.61000	11.66000	2.92000	75.50000	4.93000	1.42177	6	0
168.74000	14.75000	2.88000	28.74000	4.85000	1.91429	6	1
172.10000	13.10000	2.96000	61.54000	5.07000	1.50745	6	2
170.06000	15.22000	2.87000	32.16000	4.81000	1.87070	6	0
177.21000	10.66000	2.89000	67.61000	4.49000	0.80482	6	1
163.25000	13.16000	2.86000	53.29000	5.12000	2.08764	6	2
165.40000	14.14000	2.87000	56.38000	5.05000	2.10350	6	0
158.16000	10.02000	2.90000	53.76000	5.58000	1.67742	6	1
172.54000	13.64000	2.97000	57.92000	5.12000	1.54108	6	2
179.32000	11.00000	2.91000	76.15000	4.64000	0.75051	6	0
173.19000	10.75000	2.91000	98.01000	4.88000	1.42045	6	1
160.12000	12.08000	2.84000	53.07000	5.19000	2.06811	6	2
175.33000	14.74000	2.99000	56.87000	5.18000	1.53122	6	0
174.50000	10.79000	2.91000	106.49000	4.86000	1.43409	6	1
171.87000	17.43000	2.89000	70.90000	4.87000	2.11504	6	2
169.73000	16.33000	2.89000	78.29000	4.37000	1.89354	6	0
176.93000	15.18000	2.99000	58.07000	5.19000	1.50393	6	1
182.18000	15.83000	2.95000	68.90000	5.11000	1.29181	6	2
186.23000	16.63000	2.93000	70.14000	4.29000	1.41481	6	0
173.44000	17.42000	2.89000	87.68000	4.58000	1.73624	6	1
160.19000	12.48000	3.06000	41.89000	5.29000	1.95371	6	2
178.27000	11.43000	2.91000	123.57000	4.81000	1.46776	6	0
187.02000	12.67000	2.96000	98.78000	4.86000	0.58659	6	1
181.46000	12.38000	2.91000	125.02000	4.57000	1.82426	6	2
157.01000	20.05000	2.88000	17.54000	4.96000	1.21005	6	0
187.15000	14.99000	2.87000	82.80000	4.95000	0.88252	6	1
165.88000	22.68000	2.93000	36.02000	4.25000	2.41184	6	2
176.72000	19.62000	2.90000	92.83000	4.77000	1.99878	6	0
156.71000	20.34000	2.87000	18.25000	5.06000	1.12710	6	1
171.58000	17.61000	2.90000	108.87000	4.40000	1.51865	6	2
182.79000	21.38000	2.92000	70.93000	4.34000	1.93641	6	0
185.15000	21.29000	2.92000	74.26000	4.52000	1.86344	6	1
161.46000	14.43000	2.99000	89.25000	5.71000	1.27207	6	2
160.13000	19.01000	2.88000	102.51000	5.17000	1.80720	6	0
187.12000	21.28000	2.92000	82.10000	4.83000	1.75884	6	1
173.26000	19.21000	2.91000	110.20000	4.44000	1.49886	6	2
155.91000	20.86000	2.86000	20.43000	5.18000	1.02531	6	0
187.18000	21.37000	2.91000	85.74000	4.90000	1.72066	6	1
178.26000	19.54000	2.91000	114.54000	4.74000	1.83759	6	2
181.42000	19.20000	2.90000	108.99000	5.10000	1.57392	6	0
155.67000	21.17000	2.85000	23.03000	5.13000	1.02735	6	1
170.15000	26.37000	2.94000	41.31000	4.38000	2.24583	6	2
186.30000	22.07000	2.87000	96.72000	4.89000	1.64719	6	0
176.69000	24.10000	2.94000	113.55000	4.48000	1.37273	6	1
191.59000	20.41000	2.92000	133.46000	5.60000	1.87466	6	2
178.14000	19.62000	3.06000	124.07000	4.30000	0.98767	6	0
178.86000	27.80000	2.94000	119.43000	4.44000	1.28307	6	1
195.61000	25.28000	2.95000	125.96000	4.73000	0.60746	6	2
198.76000	23.60000	2.87000	142.90000	4.72000	0.83378	6	0
184.08000	33.61000	2.95000	69.29000	4.70000	1.84702	6	1
192.43000	35.56000	2.95000	89.24000	4.80000	1.61679	6	2
205.21000	27.26000	3.09000	165.15000	4.90000	0.88930	6	0
186.27000	38.28000	2.91000	143.26000	4.26000	1.01115	6	1
217.38000	37.03000	2.93000	157.32000	5.03000	1.08991	6	2
161.22000	14.38000	3.29000	50.15000	6.40000	1.85132	6	0
232.51000	33.26000	3.07000	195.72000	5.44000	1.05423	6	1
229.88000	38.91000	2.91000	206.91000	5.31000	1.28058	6	2
320.92000	39.76000	2.85000	252.21000	5.25000	1.40688	6	0
215.17000	20.00000	2.54000	107.42000	3.17000	1.48700	7	1
214.89000	19.48000	2.54000	116.06000	3.03000	1.52917	7	2
205.93000	17.34000	2.53000	106.56000	3.12000	2.14451	7	0
214.02000	13.47000	2.53000	104.00000	2.99000	1.97030	7	1
217.34000	16.88000	2.56000	109.58000	3.13000	1.62201	7	2
214.78000	19.57000	2.57000	111.10000	3.08000	1.57646	7	0
214.22000	13.39000	2.53000	105.75000	2.94000	1.98677	7	1
209.63000	13.30000	2.53000	97.82000	3.04000	1.98887	7	2
213.46000	15.28000	2.57000	104.76000	3.15000	1.59229	7	0
214.83000	12.19000	2.56000	113.98000	3.47000	1.95415	7	1
207.35000	28.24000	2.52000	127.28000	3.47000	1.83708	7	2
211.83000	17.46000	2.51000	91.84000	3.55000	1.83891	7	0
201.40000	17.86000	2.53000	112.52000	3.16000	2.28468	7	1
209.56000	21.47000	2.49000	116.50000	3.44000	2.23081	7	2
209.56000	21.47000	2.49000	116.50000	3.44000	2.23081	7	0
211.19000	18.34000	2.54000	84.61000	2.83000	1.66839	7	1
